address,numberTransaction,isPonzi
12NiDzMEmWrKLzhS5gkHXLMXuinqfDomqJ,37,false,
1LhFZnHsdc73pUhsQ1mNgz2NZeQXEMrnJs,39,false,
13UdHbtBQoFY17Ej9gGgmsjhSenrWn688x,35,false,
1EPdhE7dnYbsUQWGqXN2DDwNvVNW5hozMi,63,false,
1JRMaogG9ZBgYn9PJxwyRTxoJjMEV3iWRo,224,false,
15pgeckyMpz9nGMVbL6UqRBUhXJuCx1Fe6,36,false,
13FbKqyxiBnR1AsjhqVdrFUE5SpHqjS7da,112,false,
1P8AqiLPgRboLrBQJCRZJ4rSSCWj86CWXt,48,false,
13xccTENfWmhkNU9MNwMAD6rQLNodV8iyL,28,false,
14ncTHypHRFE5UzUJZ6AjAT7ykeuHWYL3g,78,false,
1FsjdiQ2ip6ybYJrDYZwxqqwV3Mdr3EU3H,33,false,
1ExYHxrCpegxpvCXUnpocApXwjC2qLgf7p,27,false,
1PqYze7YmxivhKkKkCR8FznF6RBfy64nDK,32,false,
189Neh5StHjmPNRTwZdFTvF126CJU5JgAN,151,false,
1GTLXA2C2ksFbyabsgaAiYMFgzv2DfNSkS,717,false,
1Hk1PoxRTLyLBTkhCWCTwN597iet6STo39,443,false,
1H9qGEsYhmTyFquF5puLbwg4ykTYbPHPTx,74,false,
1NHea3evfeu8sxk2AKoC93ypFYeNEmwZjr,51,false,
1PmsrVEzKSRjoUdkyTz5FR2rDgPomgkWii,33,false,
1E1XgiJAzm1Wn7ZWuhkryzBoViBJ7CcRCQ,59,false,
13C7tQAzjgtqGhYpP1f9Ne9KaXA5RVUpTC,42,false,
1148tsSqptBTH97mG2ZRipZdf8UUwhBWfQ,41,false,
1Kdyo1PZsKRao9qgGVUdRrnrHiu9aP3fKm,38,false,
13QLvYkA7vrgZCnNcBKPbi2CxW8CK21rgb,606,false,
1AQLGa7HTXbQPCHSXFBHwTPHm5xAvLHYqB,45,false,
17JDUjVHUg5Aj9AoDK5QUbomr9aXXZehzo,42,false,
1HJSJvGnRgnc2FVpPmvivyNDFYjw7MvEg6,38,false,
1MVsBMKmUL6AaYnesbaMBXDRr8kBrwZpAJ,29,false,
1NbpUComTEGwkWNH5KCn7aLEjYrHW7YZeY,28,false,
17tNdMMbQZtSnXgdGXJJHivdhqi2n2xHMP,78,false,
19mp2oMBgrAkVoBEvsysxKHoZofL7CEaUS,26,false,
16oarNsEMM8T4AmJFmJTMkEiNuG1AaRvi6,51,false,
1Bbhao2iVcnH7xu1hQ9dsdWxwzJWKczrRw,144,false,
1E9fktgGKoXfJ2fvr6McQbgfFeQyPDgsv2,99,false,
1rAz6BnHmBoEgJ5d9ygxfmiAkTnB4Kctm,68,false,
129uKyNZhtNroo3NCMUigcUbvciUdzWzkZ,44,false,
1BBqEAQySWrJPKCFaKT66rYQWkThn5ZEj6,806,false,
1N1trcXNKXkLQcAvhohZhWtyjmu82LkgzM,26,false,
1CpsZg3XmFkjQVSmXt2xsBdmCNv2FXACBp,146,false,
19XKX1siSP5d8x4P1LS9Hdvg1vnJB8BN6L,54,false,
1EmibymuYDnxBqzyk3ivMSX5TMnWwQGK3u,232,false,
1PqHdpJTwbxUne1MLKv3xc5hmHjM91UonQ,204,false,
14LfunNd4Boq32SmFXE8AbbfypFWAxfneG,34,false,
1EpLmrPu7BFff1wLfqoronESYX1m6M5SkM,36,false,
1A8h7nGspMK7byTfk8VGRT2zRZVko46vF3,35,false,
1CTEauYtDPmXnBsri4eX19FybjSX9MAMUW,142,false,
13HJ1FN2FCvN8dFykTKjgDdFUphovzv55Z,78,false,
1Cwnv2RbHUc6ZseQ5D7aRJjvzyjYbDwPCa,1590,false,
13KjBU5jGDTu2vVy8PRFndv95MwD1JhwYh,47,false,
15yupMMmdCstGUtWpZHy6jm8wqr6QyCAvX,190,false,
1GDMghMXnRBrZTFGAW7fuLnvLruWTJ2SsE,30,false,
14hHYQNk3nhHUeCcwWsgbjcyFHKC98QC9Q,47,false,
1DYaXdgUNYh2E8DMNfz5MBq64EyDRLgome,256,false,
151gCaAuo7qPYqSjRcT5AUTQAr8mkmPQLJ,28,false,
1MZ2cQHrFa1sYrLnyksEUwePMoPDPJd79y,53,false,
1CX8b4KNtWAfmkXyDipzPHnpTmxRDoBWrQ,112,false,
1DwzQHCo9ZZqwyrrzfq8cRB1wGv5YtuGJo,31,false,
1GEKWAT2TebCWEfXj9douAfi2gnA7UBRhp,36,false,
17WJ2G7bSkUtDpzZSNHT8snJTG1Trq54zu,106,false,
15LWn5dE6b7wFimeCZcXTx1znZkmVqsmqQ,59,false,
1N6a7xCZU2hGHScbXvLremSPx1gTWVApGv,181,false,
192iDtR8zJwVRj57SRzvLzbbjqdwy4veAf,510,false,
189MsZcoPoNq83Yyy64CpWmWmy348ca4cK,52,false,
1Grhbf6ViiA317EQVe33V2nrDcwqwCemNv,29,false,
1B11Fwnqeh7k9vk5tVfdTtAmjFZwJjK4Z9,28,false,
1FpvSxKCi6Acz4SLKon1RV77coK5oLrJaL,52,false,
17MTT4FSofqiUPp8Yne1kFUhSS5u9TuE71,152,false,
1MMCmpSJ2TEwbt1iqrRpnZB4r66pNHvxqA,79,false,
1PPCdmqHrf6CFDTdxUPvTuDuJMQqKRTw6F,38,false,
13ZPp2TCC6kM1QENx3rWNXnuK3mMsCxmLV,27,false,
14eYtwv8MvVBstNAFkhaaL8oYrZwZBbbvB,32,false,
13A3v8Ry5JBEpwf1mardaW6U6TE8p3yZTp,76,false,
1HjfrgN7GGsJBgQj6JsnfAVQ1Ezk6kxvKr,60,false,
1JsQqyEmN6sYr59yB4mmqf2cSpE4UpWvq3,38,false,
124TQXntz7akAYCrUxDjLuVg7fLGTJqcgt,77,false,
13rrASRwDx6eGi4FTestgy9tdtVRxG9fkL,65,false,
12ZoKoQDS2AuatnM4FzC4cAiRXKS7PZDwr,93,false,
19ZKSqKmoi9TgXmheSkmwdCVGEB5tg8LFE,81,false,
19MzHrJts5oR8DdsTEM9VCi2FGnrzFjLVF,41,false,
1HJ6JYd8851vEK6CmhTbFaAPTXyoGismFD,82,false,
14wZfHwKuXDzp7kGfgVBxxP7PEPek5HKmj,728,false,
1Dak7HUArj2ztjBHq6FaKKtbpy4AQ8Bs2H,28,false,
17VzPpMxbrg7rtkjA2NkDdwDCdVCBW78Lt,141,false,
1PfcSdacMykNrfip4b73LWpFUcWyV2uanb,69,false,
18v4KrJrx3CK9gxjj2JSpnhz6cdyJYduz4,81,false,
157pL38Tz9xV5rXuVtT4uZtUqeufb3StDF,33,false,
18GyF8pJk4oUhF89ovdX3XtRURaV5So2Lx,67,false,
1GxMBmQRxJjPeVW8BEDJDT2QXXKbS3GR4S,45,false,
1NevdL5aeAUs2Fz9LzSPgN6Jv7oNpkB6m8,133,false,
1Q9X876MAEnJhNsbsMr85kqfKh6ciQ1f6R,29,false,
17bbzuHdDgqcsYf2V798HCLTcgGiDrNzCR,30,false,
1CbTN2JjZDFAMSnBny5Y9XFGt4RNxcpn2G,38,false,
1Frxan92nseaX9Uu6ntCmgEs2zTTuiDuYC,42,false,
1GitTj9n1xsmnqvrGecLDrSBDwqGmEwxfR,55,false,
1F9iSfGx9gUoS4E4XY2vdhtKGxsb32FJvH,30,false,
1GagoZiFShCmA1WaBm8LqduUpZUPvdz3hP,45,false,
1GVr2Zo6fwKqe3UqDQGCrdREZzRKxG4Fu4,38,false,
15nRrsfB5s6BCEr2CKBrmoxn52kSeTuHf5,99,false,
1FmZmnijTwempQjzpNsw47FJxGw9jwhgiW,94,false,
17Nu2qHpoaB7cv1D1Zy8MaU7JhGXyBsPq4,52,false,
1Nyh9Hns3mjnxVZVso8fzCyEXMTJ2an3ih,77,false,
1NSJ5G4f8St8QAijsa5Y2tSncQZEGNstN5,553,false,
12cnyXzae4UVnnUL9GX3PwvUTMrybeZBZZ,151,false,
14AvmQRdd8PSE9m9Q5rx8HFtjoTwH8BmV6,117,false,
1JWP2JeSEQw13ma3QrbBfzuVHkj26GTUwv,26,false,
16RkuoyDiC9R2qEWDGWEsgmoj1dCyfcbui,175,false,
148271z1WgTBkxFJLiqmbK5C6hdCWpNh3r,50,false,
12KkoWC7vbFn75vYiTSXFkeSBQzoojoha3,42,false,
18ZL4j8q4mUxiScibabWeppskeXxZQWwgR,37,false,
1F7GzBR4Q1Ei5YNXyiXATTNwLCgUkQkWew,143,false,
1ATdjMg7HX5ioDnvMByRohNRLqKhVmc75e,181,false,
18SWuDNndbNtnBG4hAXjNHjYpUUDgi7evB,57,false,
1BmWiHDs68i7MgqdWTodEMsU3rkj5WXkXB,140,false,
16vHqYpKTruwiG2jHtHRMVxj55gnS6u1HT,53,false,
183pZcpooLRGDfaHCDcZbWotkK2ssjjpf2,52,false,
1KH6raJZFrGtjpFYGHrY43JyvWqLKch7yZ,27,false,
14orw9hQCxRqKkTaesGHTBDg9wdc3uBC7Y,29,false,
1LMaCyq4P1ZteaYmStaGcqxNyRJp2cK9EY,76,false,
1P5Ng5UFN2vLgtCH45mffFLVWFNDiG2b3W,198,false,
17pfg6L3hT1ZPBASPt7DCQZfy9jWeMGq1W,93,false,
1aj2Z4a7EDbKLeUw3wgMeRmBYyyAnTStU,53,false,
16JdJp9fd28Zz8VmwjKUC7jf8DvyZmDm5E,51,false,
1381DxRrzNA1n2Q2G39KGsmgWZx1RDGPJJ,406,false,
16c4fKpNC5VjwUF6LTAg6VHvQAUZKArCjd,28,false,
1JXM1LzWDziK9udsPEqsY4RUZUSsHh5JG7,29,false,
1Fxa945GrSBYzAHjV3qNvX5CVaKz3T2vbg,26,false,
1HadJ2JLNKZoH6qrnFDLvRGhhhfUxD6jQY,49,false,
1Ms2PScjZsiv9A5cRT7seHVrKDawFWvts,98,false,
1D2XC2fE18m5D3FPwZ9fNtRXXQAkFbRFL1,43,false,
1KBycyTWDE71s6CyUsAWxQbUPedk5oHyzE,32,false,
1LEZ5uVdvhr9a7VpCZJ9nFQrvgrXBfvJzj,85,false,
18D6CYPrk6xqTEFiDXseMBCbD6DUyshoZk,34,false,
18aTzUEJwxkRxfiRFiLpJTLuVzMGn6U9hK,162,false,
1CLZNAGjL44KJXf1UybmGidz7SCwi4WxGS,80,false,
1KMLFaUngRiEQLk7wcLgsmiQCpwoovZQGr,35,false,
1A5eAzxowwECuyK4gqLFAppUiHEAFcLbAZ,223,false,
17aLDskWRppCMtRN9uYszXE3DPU3fsbzaR,106,false,
1HHrYF2AL3L8vycF5Q33DXRVgE56mD5nzo,128,false,
1GpyWbyTv3aX9tHqU1DJqCAH2BUa9MUsSA,51,false,
1NyshkMXEgeMLGXBCpWCi8zupsHGYgS1ZD,219,false,
1QK3BGSykWKDsoindargt2XKzotcZGtnRt,89,false,
19BtDqQ2dY17ugNcbmZmz7npNFifJ78A9J,27,false,
1LRU1jYRjGkTsCzHMi2xYk9v1aSQEa2rDF,29,false,
1N6eUnvbkiZnWvfYzaT6KFAeexmVx9J5zW,91,false,
1HrSxw9PSaP6jzXiYB7LfaBLsJBmDLz8hR,90,false,
19V4FQUABMFuRfHYs2y9M27tYXYMyRd8cs,35,false,
1LTESkNkHiZT3Gw4b2Asd6i5kN9pGr6dgU,40,false,
1rabQAT2SfXFDRiKxdAnnCFVWyVgpWPPU,55,false,
17k2vMMfrjT1vmdDXaTyPaq58m8UUEKDD8,44,false,
1NjwT6YztgLh4qUi3r2VX5psptpUXNp291,26,false,
1NgLdBTSYqnqwqiD2JioPRfqEkm3Zvs32u,796,false,
1GgLp6x8iZYEc318JJiwc13za6cHoELKLj,51,false,
1EvyihvTJAQXu5PQnZonETXBf2mwy8Z8yU,33,false,
1JZZUcnhupDdDJXTnU7cuYLcHCkrHNFypG,29,false,
1JgrLKpAXdaRezXFQPD79HSTWmc5aGuqq5,486,false,
1MVh56BXYAkANHipwPRgdiBCYYo7smoRAP,1212,false,
12692TqSLiWbwE7BfgqVvK9Zx8svNFPxLY,114,false,
1BYsGsgGwAnv5jWuS6KAT7d48e1qTBXote,112,false,
16rezqNncDSF4CuAHLUvCbZz1PXCLZfgd,26,false,
1DXWDSbqWLrR2ratPZyKqfdkkrHatRPfLW,58,false,
1LCer4V6oGb6azFmfhiKP6yNhtjjsY1rwC,529,false,
1GggKkTejmG8h5kdGXNZSaeGZChznYgCQp,47,false,
12iHDGDR7Pk8XL6iuoV2ykjHv6VuAsEb8C,32,false,
1HpFg53jkyW2J63ayiuQxzoxF9ugGec5sL,86,false,
16Jh76bikoR78qjzC82jLTFAqE5kXLLyQM,132,false,
188voQmHmk9DVQPXYgBWW7qSw8Jjt1UhBK,62,false,
1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa,1072,false,
1NUZrhD5qFZBu2DJRA9pwka2e8Gm2GLPvB,29,false,
13kdZ8XppnSaAoBxJjjhkxX9WUQFhHfDoZ,52,false,
1BS17y8bwyFpSj9PYZ5FXeoC78QdfmiZuG,35,false,
1DxAw3ZH9Eq9vVewmSEzs6XbdrZbHDdrqM,39,false,
1PjGV4uADT4NmYHcPfEasHDCXXoDw9Kbji,40,false,
1CrptRayEMvnzWZrxTteWicdft6ppTAx1n,72,false,
1GaUSQ5RygDdMemez2J35QUFvWPHeaJvy6,50,false,
1HuP5G1gUf8hYRhgniPXEkMBuEY3vCGbE1,73,false,
17dgXQn4GZaAJjWuQezXvwCGM8fMbbUvFf,41,false,
151ZBSPp4vpRvSysmbFwXkGpTnLx7RigMJ,137,false,
1CtSxTkNrhNVD5JHaHbnQQ7hWLxDvonP7B,199,false,
115vwEfig4mEg9MCPkJmq9SBKAUo1r5yrJ,70,false,
19t4G85qZ52oyuD76wmUuuXGDzYDkyUWUR,71,false,
1MxxZNYA8NKSLvE1nCCYxQEEcWPCW3tjJt,67,false,
16ozcaUDbg1gn5e113P8e8UFik49hdBq65,65,false,
1AURxazDeq7DPs97uGaorY58bGPyqndMMD,29,false,
1GKLrib2nJtsn5wnT2ZUYdUkxFWZNfjZgb,41,false,
1FRejFwgs9pkWNrckGiTMDNVEv8TQBb4G8,71,false,
1LsnPNz8sKgbcab6PEus2hh4hHRxZBVhye,85,false,
17fVqU8ZrPvPCHdBaBNXBe1MPxqh6vcWjb,29,false,
1E5qt4Dk8AtKYqHsY92Q7K3EpL7tChVd2y,89,false,
1Hjx8ek6qEfi8qzWDUJFcG2EBaiUh1NThf,89,false,
1B1ZoMtUu1QBCA8aEER3Bw8paasQibxYju,28,false,
15Ptsa3dMu2sBoeVAcBaNc2Dinr4MGcf9h,28,false,
1LtuAq6egFEc9TWt7foSLPRmZ1xh4cevCY,90,false,
15oHivXUHTjkEPjkd7kY8m6JevhbyhQtP2,38,false,
12Qrx76aF5L2ny56pEVYDVuuW25QJ4n44p,72,false,
1JtTaYJV3TQMaAFL7ydrFgw8ckTXgwP6iS,97,false,
16B4KtSvAY6G54ZhDWCrQXqkvK8PHitcVn,35,false,
12G1MooyMewnZzJ5YeSbSc14YyjkwsXpZ6,26,false,
14qdU3yQ46ehFkVLoJNG5ndQ3Mk4BK6bjM,57,false,
1QHQKjha3AisdAGmnaf2jYriXeT184YVtm,283,false,
1CMgkhVxRMSRCPTQTjgadcC5TgkoLxGiT9,144,false,
1352QqDJ3CnJQbFz2oJciF3Gf5C5fk6KWR,34,false,
12BpLASDE7wmfS1hTU3SDk3bbDYqTyKAqG,33,false,
1JFX2jxQriT3C8Qrqcxbm7xvYB1AJdiPXG,67,false,
1Pr3MDwkXDTzzE4DrsRZ3K2McRkwUKwWKG,42,false,
1M2ojP1BfuY6JhLZsUHcx47PKr7UqHWmn4,58,false,
1GfK3zvt46sK9p15eBWJwD2StsDcF6vnCT,43,false,
13ZnTyAHwhcUMroLVNasvKUKepTTHxSmQB,42,false,
1G4eCf6kE92YmfcDWW2cTYqxmv8SDA8sFa,43,false,
124kFbuQWsRL7k5vfsBU3P6Wkm925LhukD,50,false,
1BuNWffpzEhdCh2s9tw6mFtDZz6YJu3s1F,91,false,
18HhnACLcTD3Wcdqx9quhx2uMCuYQhNPBn,56,false,
1NuUnyuBBqNjFy5K6sTu5f4MYEKoS7v8rM,54,false,
13viupjQNvVr3t4SWEx89v44jMAsDzQKKa,42,false,
13kndzuZ7XmWh3WboL6nFp7gpYj4poGuJt,46,false,
18HwYtFo7qrCV8eKanVomvhKjWkVNHsDcb,38,false,
1BzGP7fgeUWoBeJFSnsSPyn8Hwe8DXDFpC,28,false,
18A3gDWEWKNP9L815GKnudpEjpkd7FVCQ4,37,false,
16yH1S6eJpj8UyLFqMVM35pbf5vXrec2c8,46,false,
1DFAKdcJj1PDY4YEpSTU2TxLSbM75eFoDD,101,false,
195eZQQubXBC39sMPach8PRumW2BgVBHYB,27,false,
17ED6M44P1cxtUKxeEGU5sfUjPio1zPYSq,90,false,
1Dk1JWBahsd3bFsqU3t1Rqhq6xnTEjzk1S,29,false,
1G6wbGJjXRmK5tkoj9gdd4pj87Yk4UbiPt,39,false,
1Eqf5hjyH1Mnic99w6UKuGtwB9p7GbDzc2,72,false,
15FztveSPeQaJt7etc7NG4r6EjJEVpKeZA,30,false,
167q1CHgVjzLCwQwQvJ3tRMUCrjfqvSznd,77,false,
1AFQtstYE719KNmD4c6B9RMow8FDbxaYXT,26,false,
1GxKEHkmbv3sXXw1J2r1wDpT3jKDqji4gd,32,false,
1Gzm9AapvPdj6XbPjCVhFFEtbUFQrmp78e,93,false,
16RNVJ5G3xbrfwW6gHj1hCDxcghe89e7pm,437,false,
1PqBvfATTggDRiQTFFC9owPeTEf46iZ8Ca,194,false,
17Bzz9S8rFuiYqdsFprX7jnaBKLbiGRpny,28,false,
1WY1FhrGCk7BwB22FyvCx533n1BftME1F,46,false,
1CwhRvwHRZnfYSeUtyESLfm9LbGfsqZicn,99,false,
19EnfT1TzmgDrt9zp8vayWRR7vKg8uGnR5,171,false,
14c7e4GPs5MwrsS4qKVMYqvH7QF1KhGryD,56,false,
1AgapoRp6tn38RFGo29thLcHvVr6ehZk6q,26,false,
1F9HFRbNajxo8LXudzQbzamGkM1NJrgsCg,101,false,
1A8rQpjztkxzQcUM1VQiFNRLhQUkUpMEGT,141,false,
1HUZkXbcFGY1SDLE5v3t1ch2fThDGB83fw,26,false,
18cBAgYzcm9jLkSqAp2aAgWsFgeYgaTmu2,216,false,
1NLF5ykYeNqup33nqhYHwW1tfUjdJ9hx1L,147,false,
1M6W1AP3shxtxdx3iKSbj2aMQY39MjpiSM,259,false,
1213Kp8yCDsMnC6TQbC7X6ybE4FhmcYx2q,54,false,
13gcRRF6gd9DhCj48mWKjV2zTUF3vJvhqV,77,false,
182A2VjrDYhuMkQTBwdPCRkid3WiSTfAcY,735,false,
12eEgGuSASjHF3Gtnh1CA7o3vVzYHdkgNC,28,false,
1KuDFPXDYUtwqCE1DvBbBT3GgD4dWaS1f8,29,false,
15h7Nf1NRXw3LCf3T2FShzveK8X87Ssyk7,48,false,
1A1xfymprphW2WRh4B4m6abWu4JJj7NMaP,327,false,
16zExGjbLaXtpoN6x8nXqSdWbMP9W6kdeD,71,false,
1H3LYxn4jkzh61zCsLbgDMJcZVJMkD5JNK,76,false,
1CtxYVnfyUb4D8gYUErEDvatBcwn9fph6h,76,false,
1HeKRLx96cSuSF5URj38T5yRgNw8RvhB12,95,false,
1JzTpamrSGM5kiyDUqmBpUSaB51Amhr9UA,138,false,
1DeToddcQumVUoysGmJnhCE15vJ4VsXik4,63,false,
1DRi1xJZn7WT7GtCTQhFu3hfvR7tjXeKBT,87,false,
1A3Z56hhZzJKtDcS3vHFoTm8mUzjK6emzM,47,false,
1Lw3YuZeYX3otNK1LFgHTao6azEQrgTnnC,43,false,
1PLCvYM68Gpa6dxmcpUZ3kpj1V18MU7tkD,91,false,
12gFVL7fd7HtipmeGBrVzzwpdnRaZHv9QQ,95,false,
1MLWfq5pQ7izi3k35bBpLv6rtoc5VASaKQ,38,false,
1CJ26t6DQxsttA4u9x4s9VWv3RNEdnVGyr,39,false,
1Gi442s5o6DHEXiwE2wcKoHUnHpxpWrQZK,54,false,
1E3dxKfhVDWj6hVjhyCx6AnGiJCWwMVpo9,353,false,
12nQBmo1C7a8kfshNMFPYT3rKyVSVD12nD,138,false,
1Hwjq7t961rsYTs3iFDnduqM3XPTUdiTTe,84,false,
1678J4W2Q3hQpQrar1G9qSu2LQ4rKekrhu,55,false,
1NdGz4W1ghT1Zn73to797aVn3isPfc4wqq,29,false,
14BaiZs2om5vZf25VcRCDjjEdjLnhdb5va,40,false,
14yzMYixMyj1C943YpK5Z5J372DsQpEbFY,41,false,
1a5VX3WRgjcdSjm8xx9UQgkj3meWx2YmW,53,false,
181pbYLuMs6rQtcXHby7dSSBfJC1zYoEj1,141,false,
1HbYp8rDAE1HjzZhzs5J6AxqvCXtkN9fFq,36,false,
1Me9Zge1ZSMsDNbwMzJDHZ5j6aKmFFH8hR,66,false,
1EqS6tbySzJgcsQ7JdpJ4dwtyKQnYhvqLi,51,false,
19fMciBidCfQvzvxVKcgRaU5jmAp2SqkMM,27,false,
13sUHUW8G23BLQEKFwVMf5cKUkiSuFK8XC,1593,false,
1PXFuckhNuzu4v7SCoSZYqkPZUwEWTLD9X,512,false,
1BaSfeCum2ATFHnpYEtkZk1MCZaqd8tbfW,47,false,
1EWS8yN2svgEggwRV8yTAPnSHrSCSkYbKC,80,false,
1EujHmfSbCVLj469WcnhAAH9wDaFe3sakZ,32,false,
1DoaxX9h3EGS8X5toe1gVVfLcejGHCRJi1,50,false,
13cuQr7XEFBY9g9ySFLt3AfZQFwrzaPjw6,56,false,
13nDxGN2hMNLV1Zm6PoUkFT8EvoC6KPSwQ,57,false,
1H9yhWCnNdKzGu4T1mbkktQpGjU39GxbZ5,32,false,
17HMXb1pvWygyVSsMFbdKZNGtjfG1zNGMZ,44,false,
1HQrv6HiG8WkpD1Kp6b6kfcT7B2PFkPwhY,116,false,
1GXSjS4S6EnusQhywY3WhMSAPyrUKF4Ze1,61,false,
1DBfWCLmMpsRrammqDzqFZLn4RVTUB9nSo,30,false,
15LmMzFBaRufktmaGVBdDSrwgtDBZXU1dW,40,false,
1JzTBLt5vHunQnWjQoGmUoZxMsBa71gAFL,83,false,
1CcvqLs2SzckTsKRhpfk2JzPqkiqSkd6Hu,768,false,
1GyEdDy8KQdwD66ZcBtPiWoPerF3JKqaFX,71,false,
19SBJfubvVeSpzVhPo2xf85W4vzhweLevj,62,false,
1PLADopScsAUwtBkL68zNKKT61bQhbsQSa,30,false,
1DML7p6LJG3QKo169Zga2iCP9Yn4Qvxdyg,55,false,
14qFgFijZZnMcUmcBVxJnvRrRM61Sxq6qK,91,false,
1FFcKVUGgY8ytgDgVqZtXqDfAJLbcgcYtK,54,false,
1JXUtxvUzdRG2DTH5e9HEH3m4zMYB7EeeR,28,false,
19f7fTDkMbKn83doxfc4U2awU3nFShbjPv,49,false,
15icTqGZovenkujj8T4tEZ3tgaUKX3aEGa,44,false,
184yJwQRB7fpiqjzb9187ZCyfWHADst8zH,61,false,
15yExhHkZ24G1RhqtvPNfMF6YkThHaUemM,36,false,
1CWB5dN5JPc7ABfZxvWgHu8peXvzfZDrgW,52,false,
1QJTtTEwJLzrKLx47NoECfyq52K4ybqVYW,37,false,
1BnChnfxxNCrnyALJPQUt13LeANfd8PCCA,47,false,
1CMPmoY5sQMy4eCiFu5BgMnPNSkMAC6Eqa,89,false,
149iLTM499LvvktTSbub77dJYvZ7YVGtXo,144,false,
1D6KyQYx5urfLveN3kWruAeT7Xqp2k2RFR,27,false,
1NmECYqWgxXsF89o8Y4VGdz5CLnBZhNd3c,75,false,
1GSG1s3rJjWL4RZ9rckZFsTNNgEpWjTtmv,63,false,
16Y4daWwfb4TDZWT36AAXu7yKBkSKb6b9B,106,false,
1CBXmRQ2XMbEg8jNALpkeL1m4WDDSitVvL,43,false,
1Lg2rvxbBPC8jp2YJoV5xL7sdyTjueMUot,676,false,
1JAtWLUCWKPquKoDw5NWCzgJ3d3Q3uMDfq,49,false,
1P7HdeMtD4MhT2TmmDS6ftXHiaqfBfwyJf,28,false,
1F9khsZfkG5gKigxBgLtjVqi9JQy9bkAaU,51,false,
1AqNw2f1tFaz2eVsVEMnpDVj3YU6WSspj9,319,false,
1LeXZZsSqP2rVkR3DXePBAm3mZky3X7QuR,129,false,
1JBbCKhaN71RgvcrqKYq6a6pSwGpJY7Tav,38,false,
1CuBYyNMBYNtyS1uuYwYiVfK8PfEgMpYMp,43,false,
1AkC1G2dQuaSt63xZVpYgB2GyDEimadXsn,68,false,
15ozuUR1XfqC1sMruLUUad4xZYB1A4EmJz,36,false,
1M7HTBfDvtxdUEQh8Bm8sUQFeD61ZTNMyN,27,false,
16AcabhHGFEc5bC7yD5ojiLNeafC3WAu7e,40,false,
18GPsHSAh9nUmwQ1M76BM57J8rvMgYwKzz,30,false,
12TN1jcBaXrnKTVSQLiDtcA7Ev6itAdhud,37,false,
19H6mEuEvhvetzNSTpci1PsrxZNGrKBZUk,105,false,
1FwDq7dzZnvc9MyLwzWdzJmPaN7zpXxEWU,57,false,
1EubMUCisXqG9hMbK1SJvJAA9gHSnM9g5t,28,false,
16kRBJNTXD18zRZXaypDWMHB1HRDUUUNYB,34,false,
1PCg84DCouRE6xgb5BpF5Qto7M8R3oWXjy,27,false,
1HUqGi8atvcexFPZgpY8iwpWLGkJk1cCoE,32,false,
1MVZnHRiQdpAosUaR2ghYjoWjN9JxsaBmn,59,false,
1LyrXk6wUnmSS63ejgtgEY6BtUqHCXBJ4k,26,false,
1AzAaJwQbUvHguKV218GqhfKvwmWY65zAw,89,false,
1ECG9uGcLfV8R7AqGExWhHSQEYXEE9yqot,37,false,
1MfMX5FCAFmxMRawuJXrP3WyxZhNwNj3Ng,97,false,
1uRdmKhwMMPvu6yaEo6qKLR5s4agE9aDm,76,false,
17aEmDU54QdsYafN4Tjc3sem9i5k84snxx,27,false,
1Mkup5ptPmr9eGa3EH92xcNYWNW84xJWZy,36,false,
1JG7uLpat763h4M1kxe5P8y1vuEHN2FhZd,27,false,
1G5kvbP33mMwgtSTHpwAJe86xWKBwUHSV4,221,false,
1LatM9FNdwwqgzYCERgrdHHuHyE7ivbLbB,54,false,
163TD8yYk86osnr7qq2ZucxNncVS3EZTzU,29,false,
1BKsQ7RaHFmPydudooZ7aDNBhgkBPvdSEG,174,false,
14PoEDKmkn3b14eehNMw1hcs5Uc563hcra,101,false,
15ciWPX7p4F7ALBhwKyDBZmQYPLKBcocFo,28,false,
17xBRKsw6S2JneSPdckX8dcnQX67TM4V52,502,false,
1EZfmdk6oYWkSA1YCAj4WRC1f74X1wt1ch,103,false,
12wjUEtVShFJFFQsK9Svmz9VaJpCKa1S3c,50,false,
1JMTwuRetFyWU2u83BeLYFUBXjPUUx62jK,62,false,
1Mo2DYAijiiGP12C9m1Y3rJW5UcTaXFuUp,159,false,
19aanKBcLDRJpxLNuWaV5HcK9pgcuSJSND,28,false,
1LGfULmWWNbJ6aQJtPTehf27eJXHM1vTCh,83,false,
1KE5hfiGgLUmcJ2ZPogX4y69y917naHLBm,105,false,
18HMAjzmaSUe5wFSc1MGUjxzLoX4y3ZbJB,156,false,
1FDfMgRfqGmFwku5VZV9AYaMw83SuMiHRA,42,false,
16e8mkUabBbVSgR7r6tDxGkvD9WPHcrba,145,false,
1CFWRegJrGoaKTzFRG1P241rw42K2gQFm4,81,false,
1rmE5M1why3FHGk2PAyfEhmMeiBtch28f,48,false,
1Q5aVXL41yqKtweGqYKeXzGM3rUe76ztry,26,false,
1BwChPMbCE5d9pmQnDKCDrHt1FJjfkMsf9,32,false,
1PD15kmh3sbFmtRcvAxoanGvwBLPgHLKy4,109,false,
18hFBPU81kC8V4Dp4iwdwQHakKa5TW2ZkJ,39,false,
17cBM5P1cZqfZ7So92wrzpKvWCpd2YCvv1,38,false,
